dpID,site,table,years_averaged,siteID,plotID,namedLocation,horizon,n_raw_records,soilInWaterpH_mean_2018_2024,soilInCaClpH_mean_2018_2024,pHSoilInWaterMass_mean_2018_2024,pHWaterVol_mean_2018_2024,waterpHRatio_mean_2018_2024,pHSoilInCaClMass_mean_2018_2024,pHCaClVol_mean_2018_2024,caclpHRatio_mean_2018_2024,year_download_mean_2018_2024,collectYear_mean_2018_2024,soilInWaterpH_mean_2018_2024_unit,soilInCaClpH_mean_2018_2024_unit,pHSoilInWaterMass_mean_2018_2024_unit,pHWaterVol_mean_2018_2024_unit,waterpHRatio_mean_2018_2024_unit,pHSoilInCaClMass_mean_2018_2024_unit,pHCaClVol_mean_2018_2024_unit,caclpHRatio_mean_2018_2024_unit,year_download_mean_2018_2024_unit,collectYear_mean_2018_2024_unit
DP1.10086.001,LENO,sls_soilpH,2018-2024,LENO,LENO_001,LENO_001.basePlot.bgc,M,52,5.426730769230769,4.7384615384615385,10.042307692307693,15,1.5,10.044230769230769,23.46153846153846,2.3384615384615386,2020.9423076923076,2020.9423076923076,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,LENO,sls_soilpH,2018-2024,LENO,LENO_002,LENO_002.basePlot.bgc,M,56,5.083392857142857,4.440357142857143,10.080357142857142,15.714285714285715,1.5678571428571428,10.075,25,2.4839285714285713,2021.0535714285713,2021.0535714285713,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,LENO,sls_soilpH,2018-2024,LENO,LENO_003,LENO_003.basePlot.bgc,M,56,5.059642857142857,4.27875,10.051785714285714,15.714285714285715,1.5714285714285716,10.048214285714286,24.25,2.419642857142857,2021.0535714285713,2021.0535714285713,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,LENO,sls_soilpH,2018-2024,LENO,LENO_004,LENO_004.basePlot.bgc,M,53,5.509811320754717,4.751132075471698,10.054716981132076,13.396226415094343,1.3396226415094337,10.056603773584905,20,1.9943396226415093,2021.1132075471698,2021.1132075471698,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,LENO,sls_soilpH,2018-2024,LENO,LENO_005,LENO_005.basePlot.bgc,M,53,6.048301886792453,5.275471698113208,10.022641509433962,13.396226415094343,1.3396226415094337,10.018867924528301,19.72641509433962,1.9773584905660377,2021.1132075471698,2021.1132075471698,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,LENO,sls_soilpH,2018-2024,LENO,LENO_006,LENO_006.basePlot.bgc,M,53,5.040943396226415,4.31622641509434,10.035849056603773,13.773584905660378,1.3773584905660374,10.039622641509434,20.754716981132077,2.0716981132075474,2021.1132075471698,2021.1132075471698,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,LENO,sls_soilpH,2018-2024,LENO,LENO_061,LENO_061.basePlot.bgc,M,60,4.9366666666666665,4.203333333333333,10.05,13.5,1.3500000000000003,10.048333333333334,21,2.095,2021.05,2021.05,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,LENO,sls_soilpH,2018-2024,LENO,LENO_062,LENO_062.basePlot.bgc,M,59,5.210677966101695,4.40542372881356,10.032203389830508,13.559322033898308,1.3559322033898304,10.038983050847458,21.016949152542374,2.1,2021,2021,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,LENO,sls_soilpH,2018-2024,LENO,LENO_063,LENO_063.basePlot.bgc,M,59,5.44,4.623050847457627,10.054237288135592,13.559322033898308,1.3559322033898304,10.049152542372882,21.016949152542374,2.0983050847457627,2021,2021,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
DP1.10086.001,LENO,sls_soilpH,2018-2024,LENO,LENO_064,LENO_064.basePlot.bgc,M,59,5.567627118644068,4.693559322033899,10.033898305084746,13.898305084745765,1.3898305084745763,10.040677966101695,21.016949152542374,2.0966101694915253,2021,2021,pH,pH,gram,milliliter,NA,gram,milliliter,NA,NA,NA
